mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,mfcc_80,mfcc_81,mfcc_82,mfcc_83,mfcc_84,mfcc_85,mfcc_86,mfcc_87,mfcc_88,mfcc_89,mfcc_90,mfcc_91,mfcc_92,mfcc_93,mfcc_94,mfcc_95,mfcc_96,mfcc_97,mfcc_98,mfcc_99,mfcc_100,mfcc_101,mfcc_102,mfcc_103,mfcc_104,mfcc_105,mfcc_106,mfcc_107,mfcc_108,mfcc_109,mfcc_110,mfcc_111,mfcc_112,mfcc_113,mfcc_114,mfcc_115,mfcc_116,mfcc_117,mfcc_118,mfcc_119,mfcc_120,mfcc_121,mfcc_122,mfcc_123,mfcc_124,mfcc_125,mfcc_126,mfcc_127,label
-264.7416,82.16382,37.756832,18.969702,12.292717,11.50558,14.183194,2.009932,-2.2571542,-5.694731,-8.329951,-3.4689758,-3.4701774,-0.9261774,0.5022105,-3.1380715,-4.2017674,1.7798574,-3.705052,1.1893351,-4.271201,1.6877148,-1.2396034,-4.58327,-2.2297254,0.14898397,-5.217055,3.452115,-4.2551007,-1.4181736,-3.677363,-0.04899611,-0.53147495,3.2673676,2.740619,3.4654021,0.43873388,2.9365115,1.5189612,5.2087126,4.0073266,4.4145303,1.0026612,0.29842746,-0.76452196,0.8286865,-1.0542878,1.1720431,-1.5662488,0.47549355,0.049889874,0.9274369,-1.2950728,-0.31361374,0.27152264,-2.0962095,-0.7798674,-0.4347234,-1.160656,0.44151077,-0.5638636,-0.4092335,-1.3903512,-0.5872636,-0.533152,-0.005567415,0.3008411,2.1400373,1.3686239,-0.069702104,-0.75155675,-0.13970754,0.46301565,1.102385,0.0509762,-0.051485542,0.38886058,-1.2922742,-0.55734444,1.2673781,0.5579128,0.66680074,0.287094,0.89154094,-0.50284594,-0.25851804,-0.4327265,0.72963524,0.014287237,-0.35181051,-0.36717975,0.21460122,-0.20161307,0.3341322,-0.54350996,0.3110254,0.34038642,-0.08338552,-0.34938788,-0.11872192,-0.39337558,-0.58367664,-0.31416926,0.2973964,-0.42811388,0.49598688,0.32140592,-0.878034,-0.6946339,0.24375604,-0.03843815,-0.45706064,-0.34909213,-0.27967715,0.29611698,-0.46261227,-0.6303584,-0.58322483,-0.80594647,-0.098033406,0.26962012,-0.20593973,-0.6857463,-0.39436868,-0.3987282,0.016737806,0.23891264,-0.034196913,tutup
-296.98737,83.36905,33.836765,21.809624,12.119882,12.930527,13.452279,1.2615051,-4.9548144,3.5062513,-8.921708,-5.2514977,-5.1728363,0.0054770103,0.6412779,-6.144575,-2.1226418,-0.41613117,-5.42187,3.148615,-0.57596856,-0.46499866,-2.2809534,-0.8785222,-4.0205774,-3.9271555,-1.5583045,1.3853508,-4.549258,1.5233777,-3.9734554,-2.0522387,0.90172017,4.8170757,5.78962,3.0469773,0.92304486,-0.28184927,2.7437327,1.5083257,1.4107525,2.884858,-0.7879214,1.3099955,-0.5625233,0.57012933,-0.37123013,1.4871901,-1.367094,0.5431299,-0.22761224,0.6398955,-0.67699236,0.14302772,-1.8423548,-1.3983955,-0.24853761,-2.26755,-1.3744166,0.89421666,-1.4920251,-0.1377103,-1.1291128,0.8710912,0.27059388,1.8457954,0.21431705,2.4318883,0.8304704,0.43338248,1.0587513,0.014374073,1.0962542,1.2064258,0.61406136,1.1388165,-0.79886055,-0.6269735,-0.12150309,0.1969242,-0.2560744,-0.18224937,0.23043641,0.58734035,0.27408934,0.009271809,0.56536305,-0.55613554,-0.2917132,-0.2077119,-0.61481845,0.2780885,-0.16474557,-0.042363983,0.06564213,-0.40627584,-0.13916658,-0.30920768,-0.33615547,0.30366385,0.05329911,-0.67252773,-0.401235,0.34778595,0.37546295,0.23741092,0.042632293,-0.084261715,-0.30197343,0.29096,0.3609163,0.12551726,0.120262094,-0.60806555,-0.35846016,-0.027071854,-0.43655482,0.0018447307,-0.33309773,-0.30807656,-0.2181131,-0.047150686,0.014706076,0.15972282,0.3484055,0.25735235,-0.05446544,-0.4308755,tutup
-240.14781,81.783714,40.26498,24.834932,10.905331,9.41556,11.946628,2.721288,-0.12714486,2.1091614,-9.145427,-2.2841747,-9.450728,-0.6955901,2.282633,-3.4571235,-1.2641771,-0.6203474,-4.635798,-2.7262292,-4.1712756,-1.0652564,-1.9232565,0.36473343,-3.626048,-1.4355102,-3.2105348,3.945595,-3.2560472,3.3677914,-2.1524816,-0.270557,-1.7040697,-4.1134357,-2.1047335,-2.086255,-4.4137845,-0.9037146,0.28890118,-1.8446658,-2.7319157,0.030443002,-0.61603695,4.176546,6.950735,7.8717117,6.5612917,4.589694,0.7168892,-0.45055297,0.47969967,0.018801253,0.5953971,1.4577193,-1.2289168,-1.2457142,-1.0799112,-1.994796,0.88993907,-0.25609106,-1.9850351,0.9640537,-0.7152236,0.41760245,0.37448728,-0.3226238,-0.9611127,1.3619696,-0.8209404,0.7653494,0.36133918,0.27192274,-0.064500324,0.37566933,0.23353034,0.7896524,0.18690875,-0.7798002,0.023737503,-0.9133352,-1.1389621,-0.658438,0.29892933,-1.0988537,-0.90673536,-0.12511715,-1.2031758,-0.35578832,0.2856885,1.080923,1.2781234,1.3501734,0.3170053,0.90833426,0.91719997,0.22135265,0.66987634,-0.28574085,0.14522813,-0.05506047,-0.15354124,-0.31426927,-0.06755107,0.5319174,0.944387,-0.14345811,-0.034910865,-0.23164074,0.049380492,0.58261514,0.31710628,0.60413134,0.2478922,-0.06705574,0.092044316,0.2687214,-0.47588903,0.69114363,-0.03790156,0.4716842,0.8147331,-0.2636661,0.25288162,0.47479466,-0.71494246,-0.10507132,-0.123119675,-0.6519536,tutup
-240.47981,82.115685,32.62778,22.54763,12.774743,12.275684,13.405846,4.323632,-0.39863878,-0.51167876,-5.4343033,0.4101684,-4.972001,0.3055268,1.3186696,-3.2057185,-3.5120597,-0.9026185,-4.886493,-2.7084568,-3.270184,0.5169375,-1.4881935,1.3202953,-1.6516501,-0.986372,-2.6578364,2.4989421,-2.3568773,2.1547785,-1.9090155,-1.0885388,-0.5800382,-2.327508,-1.1465338,-1.3726442,-3.7914412,-0.8502938,-0.52744764,-1.3084085,-0.88234234,0.5753614,1.9531561,5.1004033,5.8874774,5.2596483,1.2320833,0.12194796,-0.82006276,1.2740153,1.2426641,0.931726,-1.1714609,0.6335287,-1.6236701,-0.00088607345,-0.01723086,-0.5525687,-0.77805686,-1.6812216,-0.8250909,0.34628847,0.17002825,0.18765365,-0.3442129,0.14678359,0.16869587,0.97565097,-0.13128029,0.9177327,-0.044048715,0.93669724,0.65897655,0.6658572,0.9744625,0.30295983,-0.69055164,-1.1214676,-0.91406155,-0.40644056,-0.48562986,-0.53983283,0.05139177,0.47007304,-0.25850043,0.52992797,0.42593348,0.85408187,0.33770517,0.2678452,0.23971865,-0.063387476,0.12397584,0.2311858,0.06529521,0.31766254,0.19703414,-0.5011749,-0.56577444,-0.06131684,-0.70736456,-0.7634044,-0.10789795,0.08548709,0.24958953,-0.10064237,-0.03654508,-0.47902688,-0.53845334,-0.11840067,0.5705455,0.82327557,0.5855764,0.39465758,0.10130873,-0.52958065,-0.25147247,-0.51878685,0.18354684,-0.057697326,0.1701144,-0.10966541,-0.13819087,0.23724224,0.10884922,0.24050942,0.32511377,0.035881132,tutup
-273.48535,81.953445,30.389801,22.490145,12.918525,14.496021,15.721974,0.91171837,-2.0395327,-2.972874,-5.779619,0.59322387,-7.0144567,-0.26196262,0.35220975,-4.8543177,-2.4120767,0.6771676,-3.2666826,-1.3537863,-2.3781674,-0.8833208,-2.5374317,-0.7199272,-3.989562,-1.8232688,-2.9787123,2.5911863,-2.398451,1.2530793,-3.469595,-2.8534987,-2.6153162,-1.8960272,1.659529,5.141405,0.9527632,2.5300086,0.7377143,2.2683342,1.4629294,5.942605,3.818043,4.102543,1.2549714,-0.19364005,-0.24486668,1.6354883,1.3152014,1.8018166,-0.8608139,-0.9199592,-1.4987578,1.3312289,-0.028758662,-0.25621095,0.41116264,-1.3089311,-0.31639174,-0.62608474,-0.62007374,-0.26313943,-0.46183503,-0.47239968,-0.45971453,-0.52515376,-1.1268967,1.1948104,-0.6631411,0.791472,0.19337483,0.25920644,0.15409517,0.6118484,0.047974993,0.33061242,-0.40858957,0.1746438,-0.9491816,-0.4243472,-1.1397108,-0.95112485,0.116976805,0.8667373,-0.38803726,0.46425882,0.1612802,-0.3772483,-0.2090479,-0.30539244,0.027046988,0.33783928,0.21754637,-0.1570687,0.1011355,0.5479972,-0.022247743,-0.7781517,0.060935866,-0.79698414,-0.9483835,-0.71954,0.23714978,0.72054404,0.62912804,0.18202688,-0.55119514,0.2885602,0.13886857,-0.16632457,-0.36623678,0.3365914,0.21039551,0.07587189,0.14763306,-0.30578798,-0.18240832,-0.1937009,-0.28479958,-1.0602309,-0.8158796,-0.5675627,-0.20734929,0.12863961,0.22569524,-0.29690987,-0.23691332,0.13244529,tutup
-263.59372,88.07,32.98956,20.740381,11.093991,11.669935,13.798064,1.0768621,-3.775793,-0.04910045,-8.056041,-2.054871,-6.465234,-1.5916501,3.0024114,-2.9065192,-2.462399,0.37425563,-4.933621,-3.8983815,-3.9258308,-0.4471683,-3.0826252,0.091661975,-3.3370671,0.18642792,-4.0886393,0.9669644,-1.9901067,2.2378156,0.30880177,0.975897,2.031413,0.8582038,-1.1934549,3.045149,-0.07392793,1.4512335,-0.44368717,1.0154916,-0.52125484,2.1907914,1.3141469,2.324892,2.666811,1.3499863,0.2579031,0.564915,-0.20757915,-0.6960124,0.011281116,0.64438534,-1.0157763,-1.1263348,-0.76924485,-0.31768385,-0.8923057,0.017484954,-0.7968866,0.28505677,-0.18430199,1.0045916,-0.49567524,0.7462536,0.23802061,1.350221,-0.94117117,0.7820827,0.6981722,-0.45520306,0.45263872,0.5397909,0.043471556,1.1552985,-0.2654334,1.1067487,-0.14126456,-0.7988243,-0.5169621,0.007645746,-0.49882993,-0.116218396,-0.85557574,-0.07545012,0.2860449,0.14571524,0.3130827,-0.3576207,-0.44405332,-0.08173947,-0.23797132,0.06701783,0.16805065,0.6378337,0.2353967,-0.19080846,-0.9000518,-0.5169566,-0.600604,-0.33538893,-0.85549045,-0.5676605,-0.80559987,0.089776024,0.030421153,0.3828323,0.53755945,-0.3129174,-0.16151239,0.32412115,0.4043571,-0.33764446,0.18783492,0.0024677312,-0.07854217,-0.31386983,-0.009191818,-0.13248685,-0.21540608,-0.16079348,0.10618867,-0.2361748,-0.1090191,0.14735752,0.3061851,-0.040785223,0.36211157,-0.20520015,tutup
-271.03616,84.60266,25.186472,21.496752,13.591723,11.298557,13.194126,0.879648,-3.537898,-1.065318,-7.572316,-1.1197994,-4.4309254,-2.385537,-0.14681269,-3.2668447,-2.572768,1.8485799,-2.7122495,-0.23779301,-2.8449206,0.43106836,-1.8153689,-1.3178229,-3.7642565,-1.2061096,-5.045351,1.3412356,-3.6808746,0.047104005,-3.3528867,-0.4675194,-0.036407597,2.331302,1.2963343,3.7266557,0.79256773,3.0977905,4.030869,3.6572492,2.118539,1.4579977,-0.2544956,-1.188143,-0.7106066,0.0010242609,0.09595927,1.1077752,-2.1784008,-1.3891115,-0.7673285,-1.0377017,-1.4172403,-1.2032359,-0.37397462,-0.26482248,-0.55329776,-0.81056166,-1.8436532,-0.015251578,-2.1052313,0.013126388,-1.2631223,-0.37737992,-1.0475391,0.6209608,0.80926305,1.3571267,-0.07296214,-0.02241786,0.17315345,0.6297666,0.12599467,0.3846554,0.28757876,0.60210073,-0.16790079,-0.23631795,0.4372747,1.2614036,0.7001636,0.4279193,0.6656351,-0.38178518,-0.15002947,0.41300634,-0.07448652,-0.056775805,-0.3708613,0.0151431635,-0.09267555,-0.22530526,-0.19097844,0.2659192,0.52505505,0.4820534,-0.11320465,-0.557213,-0.57653254,-0.40807843,-0.2380342,-0.24037743,-0.33411717,-0.10962573,-0.10081578,-0.37246338,-0.12811396,-0.31998375,-0.13997647,0.037706368,0.17077282,0.23070276,-0.08971988,-0.28861192,0.043879647,-0.07881286,-0.2869132,-0.007131182,0.08474456,0.09856653,-0.013094601,-0.26078302,-0.3394861,0.06384745,0.094628505,-0.18423934,-0.29554263,-0.14906293,tutup
-273.30035,84.4789,36.89079,24.730352,14.4029,9.990442,11.648232,0.042051163,-2.5968375,-0.5314982,-8.562415,-4.1997347,-2.8904495,-2.635733,-1.6239654,-1.048925,-4.18364,-0.16624649,-2.587033,-2.4863925,-5.1354413,-1.220685,-1.8515877,-0.94647086,-2.9556565,-1.2696083,-2.9715953,1.170814,-0.8206781,1.4604369,0.06537562,1.8592858,1.0645736,2.604143,1.7103506,2.1628485,-1.2233309,2.3187783,1.7068928,0.23445639,-1.3150355,0.40575594,-0.8171567,1.9731947,2.2938707,3.3946748,1.3207172,1.3842742,-1.4883764,0.11417779,-0.32515296,-0.52516073,-1.4783232,-1.0433336,-1.4818207,0.122632995,-0.978136,-1.2755115,-1.6878809,-0.27439886,-2.0149028,0.7202314,-0.02467889,0.77921855,-0.18911874,0.3116414,-0.21503985,1.0433096,-0.19243076,-0.30632252,-0.11658061,0.7695975,-0.16317835,1.4091827,0.7668488,1.2627234,0.34101588,-0.09218037,0.07359003,0.22548528,-0.2353683,0.031912364,-0.5615247,-0.21665782,-0.06175623,0.046666645,-0.18320516,-0.011468205,0.44394174,-0.23252764,-0.1406445,0.3751988,0.691338,0.31494558,0.14269911,0.4068229,0.088034935,0.13422604,-0.091259055,-0.08057998,-0.45508805,-0.6501274,-0.24838084,-0.1947888,-0.39532456,0.11933943,-0.19627568,-0.36863282,0.12051516,0.2152562,0.43842456,0.42641148,0.3259819,0.13323338,-0.14102261,0.36981717,0.09729171,0.0697674,-0.041412324,-0.21195228,-0.07339364,-0.25785062,-0.3274532,-0.009425266,0.16807947,0.2765124,-0.46594474,-0.0022249222,tutup
-251.06624,77.06529,30.027086,19.927792,12.549137,10.476683,10.57377,6.496579,-0.8649684,4.3188515,-5.8994904,-4.4458537,-4.288785,-3.6898735,-3.5515687,-2.807223,-3.5104265,-1.0596005,-3.0617623,-3.5211337,-2.4393616,-0.6057807,-1.9049397,1.5471368,-1.246284,-0.5544187,3.349737,7.3478184,4.666871,6.7258835,-0.24772577,1.340834,-0.9851699,0.8983826,-0.22062014,1.271408,-0.7806781,-1.4297328,-1.6426182,-1.879233,-0.52313447,-1.2272755,-2.2627223,-0.041472934,-1.0794588,1.0692589,-0.51037025,1.6647742,-1.4060235,0.7429307,-0.9624888,0.09903314,1.0729014,1.0934484,-0.7337628,-0.03193696,-0.15776767,1.2075899,1.0628597,1.7599101,-0.3117263,0.62776613,-2.05476,1.3098683,-0.5779855,0.3435372,0.48361823,1.6157588,0.2776548,0.47140065,1.0396745,0.08310418,0.6173153,0.5093882,-0.35442355,-0.11613558,-0.41521224,0.27847943,-1.3954936,-0.18506266,-0.29756257,-0.41390374,-0.5213685,0.08199853,-0.6257368,0.22992985,0.77625006,0.02106475,0.7826945,0.24171501,0.17853528,0.10423619,-0.18823065,0.21683902,0.29286128,0.56810963,-0.4389504,-0.5500908,-0.6730339,0.14965715,-1.0033786,-0.7996711,-0.3237822,-0.11954766,-0.13704413,-0.040229816,-0.7241353,-0.23330785,0.15652661,-0.12632017,0.21179038,0.30627748,-0.5318604,-0.16092539,0.2922101,-0.0154919,-0.013464865,0.15070212,0.14589131,-0.41962805,0.14226913,-0.21376745,-0.8709809,0.015466113,-0.061004538,0.280056,-0.020738117,0.32832915,tutup
-263.04477,87.91499,31.911505,23.241133,12.021617,12.996663,12.569806,1.4857615,-2.5915663,-1.0152695,-7.4834447,-3.0007248,-4.124569,-1.6262424,0.53233415,-2.7544227,-1.9778147,1.2289809,-3.652057,-0.634667,-2.1031947,-2.0041995,-2.3137248,-0.43256566,-2.9602556,-0.37616828,-3.118655,1.6434926,-1.6711509,0.796479,-2.985104,1.3258833,1.3306286,1.0287452,1.7645116,1.5707989,-0.41419736,0.6418957,0.44322336,-0.5475831,-0.9293775,1.6801822,-0.25338373,3.3129313,1.4194292,2.439889,1.0700015,2.8431528,-0.9637938,1.3384272,0.5952582,-1.1096113,-0.95517594,-1.27902,-1.3257625,0.09547332,-0.72585064,0.23841855,-0.86133295,-0.36168897,-1.5253133,0.61100316,0.49578786,0.30369076,0.5014268,0.55256516,-0.40273085,0.8640753,0.36590487,0.046647415,0.33814928,0.7134805,0.060760844,1.4284152,0.44823852,-0.117622204,0.296654,-0.32159558,-0.2684466,-0.11811739,0.11993705,0.14650747,-0.7579218,0.009338485,-0.86833584,0.40132794,0.13278462,-0.48607978,0.19947056,0.9516724,0.6416255,0.5430855,0.45611748,0.42510325,0.2621871,0.3286843,-0.07901029,-0.45634085,-0.5175925,-0.13353589,-0.25574064,-0.43361056,-0.34332937,0.7437116,0.22618273,-0.28988826,-0.11642249,0.08354046,-0.21214524,-0.4571194,0.04328868,0.10457311,0.39564896,-0.08221913,-0.24245737,-0.17946912,-0.076391086,-0.028443135,-0.35003805,-0.20430481,-0.20679176,-0.27243564,-0.18496707,-0.19143991,-0.24785914,-0.32949612,-0.0118406005,-0.5942244,tutup
-251.73813,87.44499,29.161848,23.71735,8.490286,11.84911,15.264371,-1.6798301,-4.7694054,-1.7217853,-10.969117,-1.1506118,-6.81466,-1.2440279,1.5035865,-6.196983,-2.6838732,1.4828569,-4.010109,0.33242512,-0.66475815,-0.3830333,-1.5936279,-1.9422914,-4.2091513,-0.60716146,-4.9937186,3.4721007,-1.6556122,-0.08783563,-4.3151937,-4.2543874,0.15471192,-4.5402417,-3.693946,-1.2548541,-2.809298,3.6482987,8.802133,10.134918,7.1018143,5.138961,-1.228837,-0.1213058,-0.55431837,1.5967978,2.2295446,1.2610183,-3.229191,-1.0559134,0.7649421,0.5866845,-0.911504,-1.753152,-1.6879812,-0.9677292,1.2000281,0.50183314,-0.46794388,-0.121820204,-2.339085,0.78839386,0.34482622,-1.8406405,-1.0555953,0.8525822,-1.0252666,-0.09738885,-1.4963032,-0.6696735,1.3936934,-0.685427,-1.742214,-0.20321912,-0.26518366,1.250878,1.3587252,0.7867052,2.075263,0.92450005,-0.6710671,0.43874076,-0.2950247,0.6773467,-0.5298964,-0.74340534,0.48156044,-1.320747,-0.83365613,1.262748,0.29680642,0.10840089,-0.23731999,0.15953629,0.62706864,0.4838102,0.23289384,-0.44402897,-0.8790238,-1.0628209,-0.88866943,-0.2066546,-0.4345837,0.115652926,-0.19244377,-0.3689434,-0.5322411,-0.08203727,0.124158636,-0.3029108,0.73817056,0.42453754,-0.41347688,0.33038762,-0.30694968,-0.9973429,-0.43605798,-0.11427543,-1.1206197,-0.21264638,-0.25675288,0.025503272,-0.46309444,-0.32883894,-0.39874497,-0.4848462,0.04148667,-0.014800732,tutup
-240.50467,88.983185,28.742617,19.1219,10.644271,6.3771753,15.121198,4.1433334,-4.218172,0.67962646,-10.448014,-2.722364,-6.031031,-0.52917194,2.6025832,-3.4126425,-4.8656473,1.4080404,-4.447386,-2.914476,-2.369556,0.6120591,-4.2737055,-1.0273381,-4.7923617,-2.1148849,-2.8993273,3.161765,-2.6544845,0.4137033,-2.8475099,-0.67962456,1.2221788,-0.21158254,-0.8304237,3.2443116,-4.5608764,-1.5104116,-0.9685618,0.3306589,-0.4720236,4.201279,2.637377,2.4927218,2.6692743,0.89726996,1.3521037,2.0815752,-0.108053975,0.15962206,0.69861495,-1.1755292,-3.4096863,-1.7303705,-0.68239677,-1.0945822,-0.050569892,-1.1272699,0.014632878,-0.033188738,-2.179413,0.9114477,-0.7145867,0.53388107,-0.8052187,0.91478574,-1.5441834,1.0436966,0.6464748,0.65175736,0.034396194,0.37915918,0.21487625,0.6737464,1.2004472,0.9416436,-1.7142105,-0.33753237,-1.2989231,-0.69647694,0.11683479,0.36110425,0.79695857,0.8345908,0.50846636,0.5149011,-0.31229427,-0.25596204,0.33333707,0.3706262,-0.03180479,1.4447173,1.0826576,0.52541536,-0.03750815,0.5930757,0.09939415,-0.54693544,-0.85238457,0.17214674,-0.66253257,-0.44614014,0.2454255,0.44432566,0.16929568,0.2663958,-0.062218513,0.47305775,-0.6297468,-0.35903618,0.6436247,0.008610175,-0.5289084,-0.23734015,0.39507782,0.23099726,0.19523457,0.49915636,-0.14234494,-0.027781812,0.107500605,0.2851137,-0.13785498,-0.3507223,-0.04889348,-0.26023158,-0.21989302,-0.37295434,tutup
-284.70734,78.36327,33.62942,25.26829,14.197722,10.593899,14.651461,7.3356023,1.0094887,4.5916376,-4.8172245,-1.2888602,-2.5569327,-1.1835347,1.8422729,0.053984966,-5.451353,-0.011575024,-4.578937,-3.501192,-3.412215,0.31836668,-3.2284524,-0.77929795,-2.0235503,0.65365475,-2.6126802,3.2263055,-1.5442426,-0.64342886,-1.2012323,-1.93149,0.7114779,-0.5060626,-1.6108055,0.7916582,-1.9763014,-1.3714082,-0.99652404,2.3856683,1.2584418,4.90475,3.0843658,3.590069,0.792817,0.32664567,-0.9807975,0.696449,-0.1833879,1.2248324,0.5111968,-0.5628979,-1.7479026,-0.5999389,0.07967913,-0.85221165,-0.89660466,0.5743615,-1.8851357,0.44480652,-0.39787173,-0.7548972,-0.76013386,0.8777788,-0.26568305,0.12280121,0.2916126,0.67901576,0.89880574,0.9307663,0.4653785,0.8392944,1.1574157,1.7341559,0.31054315,0.38152677,-0.00047335992,-0.47421402,-0.73766935,-0.7520739,-0.18038015,1.4239807,0.2810011,0.2663891,0.080654055,-0.4036959,0.13570264,0.037746,0.21878192,0.97780067,0.72047806,0.46928146,0.50030893,0.14306736,0.23330596,0.18894243,0.5591347,-0.24564567,-0.62354136,0.6828346,-1.1357276,-0.80631226,-0.4931262,0.7004196,0.06667181,0.11120219,0.2422403,0.64419323,0.39309123,0.22109945,0.6825025,0.5362081,-0.31933236,0.023296071,0.3148861,0.014819439,0.17548198,-0.2822735,-0.24003486,0.06876857,-0.35112888,-0.9845879,-0.38575175,-0.30337155,-0.6153793,-0.26728943,-0.14847234,-1.1498687,tutup
-283.59152,81.20304,34.741215,23.801119,13.524138,10.582634,15.851285,5.3180656,-1.722503,2.807273,-7.307913,-3.1200058,-3.084574,-2.0030448,2.107664,-2.8531733,-5.829982,0.9536163,-4.2316103,-1.8984988,-3.5424974,-0.80136794,-1.8057157,0.3303229,-3.5489614,1.6172853,-3.2564218,3.4293995,-1.6002096,1.5446731,-2.0712738,-1.3043851,-0.32550701,-0.24586076,-0.773003,1.4388667,-1.5158777,-2.9687648,-2.5023975,-0.31083605,0.93045264,7.391886,5.903688,5.184017,2.388335,-0.67815524,-1.735729,0.90849566,0.36384887,2.3260908,1.8415908,-1.2465352,-0.7560394,-1.3336625,0.2771366,1.1170805,-0.35269192,-0.60322106,-1.7314199,-0.12863207,-1.5733675,-0.35088214,-1.1670808,-0.44778797,-0.26420954,0.42947316,-0.5904345,0.2692793,0.7678836,0.5773993,-0.53389966,-0.13171132,0.07799206,0.42217347,1.1601393,0.17815906,-0.76771224,-1.0541297,-1.2085042,-0.8326731,-1.268382,-0.17930685,0.5798757,0.77018756,0.3608407,0.937487,0.6306554,0.2030077,0.30282742,0.47615552,0.85947526,0.2500498,0.1105842,0.5896524,0.30468562,0.048608605,-0.29689267,-0.45045623,-0.04171252,-0.18235818,-0.7138549,-0.3311672,-0.7754688,0.024118073,-0.0017655373,0.94994366,-0.20919554,0.1931878,0.24865054,0.39139804,0.24467258,-0.19314532,0.20132981,0.04972604,-0.09231499,-0.7099526,-0.37105846,0.06506998,0.01150213,0.034901064,0.027153205,-0.44094074,-0.012318369,-0.2855251,0.0395388,-0.10456424,-0.29759222,-0.7805694,tutup
-236.69832,92.50889,36.189148,26.308998,10.799323,10.542241,14.462566,-0.12272588,-3.1684675,-0.67163414,-9.197726,-2.3678796,-7.0209684,-1.8721261,5.629254,-2.6868634,-3.7753184,-0.78553975,-6.790163,-5.706833,-2.8036184,-0.86259556,-2.8343785,-2.6207545,-7.409942,-1.6203824,-5.70194,2.5865347,-0.18557164,4.6101546,-0.14550737,0.565034,1.1692342,-1.3543197,-3.3143754,-0.60922915,-4.041408,-1.8752749,-0.5310788,2.8223531,2.4436002,6.152983,3.1324313,5.0329595,0.8763794,0.12949444,-0.15729214,1.7729076,-0.69713944,-0.29340467,0.86653113,-2.14543,-1.552632,0.08863207,-0.7780062,-0.7916114,-1.0341216,-0.52275485,0.013585296,1.7050728,-0.7149388,1.284805,0.5802831,1.7486209,0.7185112,0.71958494,0.49291876,0.63282,0.4788133,0.59063315,-0.23925897,-0.44295317,0.44323307,0.36455762,1.1087639,-0.95537317,-0.650621,-0.4438341,0.048308797,0.34537452,0.88480127,1.3461618,0.52568793,0.7006364,0.108809926,0.71720433,-0.9613656,-1.0044965,0.08362773,0.41805482,-0.35763034,-0.30276424,-0.12708606,0.29856792,0.28550526,-0.16788603,-0.056531277,-0.77817446,-0.7029395,-0.10302136,-0.97963303,-0.55734324,-0.3288771,0.44841656,0.030473411,0.5437676,-0.0024822713,0.2054832,0.39018705,0.3244686,1.0432485,-0.0075321198,-0.55421984,0.17681183,0.2897543,-0.2665571,0.19311018,0.18522736,-0.046853647,0.68361264,-0.00631383,-0.45933372,-0.7828339,-0.35421404,-0.08963877,-0.1585603,0.009096322,-0.48777854,tutup
