t,x,y,crs,NO2
2022-01-19,112.76061919283836,-7.223435430757696,b'',
2022-01-20,112.76061919283836,-7.223435430757696,b'',4.6170822e-05
2022-01-21,112.76061919283836,-7.223435430757696,b'',4.684271e-05
2022-01-22,112.76061919283836,-7.223435430757696,b'',
2022-01-23,112.76061919283836,-7.223435430757696,b'',3.700017e-05
2022-01-24,112.76061919283836,-7.223435430757696,b'',5.9994665e-05
2022-01-25,112.76061919283836,-7.223435430757696,b'',
2022-01-26,112.76061919283836,-7.223435430757696,b'',8.477751e-05
2022-01-28,112.76061919283836,-7.223435430757696,b'',
2022-01-29,112.76061919283836,-7.223435430757696,b'',6.6667875e-05
2022-01-30,112.76061919283836,-7.223435430757696,b'',
2022-01-31,112.76061919283836,-7.223435430757696,b'',
2022-02-01,112.76061919283836,-7.223435430757696,b'',
2022-02-02,112.76061919283836,-7.223435430757696,b'',
2022-02-03,112.76061919283836,-7.223435430757696,b'',0.00014323612
2022-02-04,112.76061919283836,-7.223435430757696,b'',
2022-02-05,112.76061919283836,-7.223435430757696,b'',
2022-02-06,112.76061919283836,-7.223435430757696,b'',
2022-02-07,112.76061919283836,-7.223435430757696,b'',
2022-02-08,112.76061919283836,-7.223435430757696,b'',5.1601004e-05
2022-02-09,112.76061919283836,-7.223435430757696,b'',
2022-02-10,112.76061919283836,-7.223435430757696,b'',
2022-02-11,112.76061919283836,-7.223435430757696,b'',
2022-02-13,112.76061919283836,-7.223435430757696,b'',
2022-02-14,112.76061919283836,-7.223435430757696,b'',
2022-02-15,112.76061919283836,-7.223435430757696,b'',2.399351e-05
2022-02-16,112.76061919283836,-7.223435430757696,b'',2.7301207e-05
2022-02-17,112.76061919283836,-7.223435430757696,b'',
2022-02-18,112.76061919283836,-7.223435430757696,b'',
2022-02-19,112.76061919283836,-7.223435430757696,b'',7.6263736e-05
2022-02-20,112.76061919283836,-7.223435430757696,b'',
2022-02-21,112.76061919283836,-7.223435430757696,b'',
2022-02-22,112.76061919283836,-7.223435430757696,b'',9.0126094e-05
2022-02-23,112.76061919283836,-7.223435430757696,b'',7.062226e-05
2022-02-24,112.76061919283836,-7.223435430757696,b'',8.994649e-05
2022-02-25,112.76061919283836,-7.223435430757696,b'',8.548867e-05
2022-02-26,112.76061919283836,-7.223435430757696,b'',
2022-02-27,112.76061919283836,-7.223435430757696,b'',
2022-02-28,112.76061919283836,-7.223435430757696,b'',
2022-03-01,112.76061919283836,-7.223435430757696,b'',
2022-03-02,112.76061919283836,-7.223435430757696,b'',
2022-03-03,112.76061919283836,-7.223435430757696,b'',0.00011845046
2022-03-04,112.76061919283836,-7.223435430757696,b'',
2022-03-05,112.76061919283836,-7.223435430757696,b'',
2022-03-06,112.76061919283836,-7.223435430757696,b'',
2022-03-07,112.76061919283836,-7.223435430757696,b'',5.3410018e-05
2022-03-08,112.76061919283836,-7.223435430757696,b'',
2022-03-09,112.76061919283836,-7.223435430757696,b'',3.3209053e-05
2022-03-10,112.76061919283836,-7.223435430757696,b'',9.40864e-05
2022-03-11,112.76061919283836,-7.223435430757696,b'',
2022-03-12,112.76061919283836,-7.223435430757696,b'',
2022-03-13,112.76061919283836,-7.223435430757696,b'',
2022-03-14,112.76061919283836,-7.223435430757696,b'',3.4580968e-05
2022-03-15,112.76061919283836,-7.223435430757696,b'',
2022-03-17,112.76061919283836,-7.223435430757696,b'',
2022-03-18,112.76061919283836,-7.223435430757696,b'',7.586617e-05
2022-03-19,112.76061919283836,-7.223435430757696,b'',
2022-03-20,112.76061919283836,-7.223435430757696,b'',
2022-03-21,112.76061919283836,-7.223435430757696,b'',
2022-03-22,112.76061919283836,-7.223435430757696,b'',
2022-03-23,112.76061919283836,-7.223435430757696,b'',5.5482848e-05
2022-03-24,112.76061919283836,-7.223435430757696,b'',0.0001406032
2022-03-25,112.76061919283836,-7.223435430757696,b'',0.00017863252
2022-03-26,112.76061919283836,-7.223435430757696,b'',0.00015832573
2022-03-27,112.76061919283836,-7.223435430757696,b'',
2022-03-28,112.76061919283836,-7.223435430757696,b'',0.00010148269
2022-03-29,112.76061919283836,-7.223435430757696,b'',9.930663e-05
2022-03-30,112.76061919283836,-7.223435430757696,b'',7.3414034e-05
2022-03-31,112.76061919283836,-7.223435430757696,b'',0.00010194223
2022-04-01,112.76061919283836,-7.223435430757696,b'',
2022-04-02,112.76061919283836,-7.223435430757696,b'',
2022-04-03,112.76061919283836,-7.223435430757696,b'',0.00014359523
2022-04-04,112.76061919283836,-7.223435430757696,b'',4.4166576e-05
2022-04-05,112.76061919283836,-7.223435430757696,b'',2.5404055e-05
2022-04-06,112.76061919283836,-7.223435430757696,b'',6.169822e-05
2022-04-07,112.76061919283836,-7.223435430757696,b'',3.4187025e-05
2022-04-08,112.76061919283836,-7.223435430757696,b'',
2022-04-09,112.76061919283836,-7.223435430757696,b'',
2022-04-10,112.76061919283836,-7.223435430757696,b'',2.9650706e-05
2022-04-11,112.76061919283836,-7.223435430757696,b'',2.909194e-05
2022-04-12,112.76061919283836,-7.223435430757696,b'',
2022-04-13,112.76061919283836,-7.223435430757696,b'',7.1109236e-05
2022-04-14,112.76061919283836,-7.223435430757696,b'',3.0054929e-05
2022-04-15,112.76061919283836,-7.223435430757696,b'',2.0394602e-05
2022-04-16,112.76061919283836,-7.223435430757696,b'',
2022-04-18,112.76061919283836,-7.223435430757696,b'',
2022-04-19,112.76061919283836,-7.223435430757696,b'',
2022-04-20,112.76061919283836,-7.223435430757696,b'',
2022-04-21,112.76061919283836,-7.223435430757696,b'',2.2250631e-05
2022-04-22,112.76061919283836,-7.223435430757696,b'',9.471209e-06
2022-04-23,112.76061919283836,-7.223435430757696,b'',
2022-04-24,112.76061919283836,-7.223435430757696,b'',2.6923464e-05
2022-04-25,112.76061919283836,-7.223435430757696,b'',3.0985393e-05
2022-04-26,112.76061919283836,-7.223435430757696,b'',
2022-04-27,112.76061919283836,-7.223435430757696,b'',
2022-04-28,112.76061919283836,-7.223435430757696,b'',0.00010203436
2022-04-29,112.76061919283836,-7.223435430757696,b'',
2022-04-30,112.76061919283836,-7.223435430757696,b'',
2022-05-01,112.76061919283836,-7.223435430757696,b'',1.6156375e-05
2022-05-02,112.76061919283836,-7.223435430757696,b'',1.7761884e-05
2022-05-04,112.76061919283836,-7.223435430757696,b'',
2022-05-05,112.76061919283836,-7.223435430757696,b'',
2022-05-06,112.76061919283836,-7.223435430757696,b'',2.8873415e-05
2022-05-07,112.76061919283836,-7.223435430757696,b'',2.6573449e-05
2022-05-08,112.76061919283836,-7.223435430757696,b'',
2022-05-09,112.76061919283836,-7.223435430757696,b'',
2022-05-10,112.76061919283836,-7.223435430757696,b'',
2022-05-11,112.76061919283836,-7.223435430757696,b'',
2022-05-12,112.76061919283836,-7.223435430757696,b'',0.00031653806
2022-05-13,112.76061919283836,-7.223435430757696,b'',9.700138e-05
2022-05-14,112.76061919283836,-7.223435430757696,b'',
2022-05-15,112.76061919283836,-7.223435430757696,b'',4.1946918e-05
2022-05-16,112.76061919283836,-7.223435430757696,b'',
2022-05-17,112.76061919283836,-7.223435430757696,b'',3.6141326e-05
2022-05-18,112.76061919283836,-7.223435430757696,b'',
2022-05-19,112.76061919283836,-7.223435430757696,b'',
2022-05-20,112.76061919283836,-7.223435430757696,b'',
2022-05-21,112.76061919283836,-7.223435430757696,b'',3.2084205e-05
2022-05-22,112.76061919283836,-7.223435430757696,b'',1.48760855e-05
2022-05-23,112.76061919283836,-7.223435430757696,b'',1.0014471e-05
2022-05-24,112.76061919283836,-7.223435430757696,b'',9.320606e-06
2022-05-25,112.76061919283836,-7.223435430757696,b'',
2022-05-26,112.76061919283836,-7.223435430757696,b'',
2022-05-27,112.76061919283836,-7.223435430757696,b'',
2022-05-28,112.76061919283836,-7.223435430757696,b'',6.359833e-05
2022-05-29,112.76061919283836,-7.223435430757696,b'',
2022-05-30,112.76061919283836,-7.223435430757696,b'',4.739054e-05
2022-05-31,112.76061919283836,-7.223435430757696,b'',6.641077e-05
2022-06-01,112.76061919283836,-7.223435430757696,b'',
2022-06-02,112.76061919283836,-7.223435430757696,b'',0.00019561854
2022-06-03,112.76061919283836,-7.223435430757696,b'',3.522873e-05
2022-06-04,112.76061919283836,-7.223435430757696,b'',
2022-06-05,112.76061919283836,-7.223435430757696,b'',3.7374266e-05
2022-06-06,112.76061919283836,-7.223435430757696,b'',2.724269e-05
2022-06-07,112.76061919283836,-7.223435430757696,b'',2.457683e-05
2022-06-08,112.76061919283836,-7.223435430757696,b'',
2022-06-09,112.76061919283836,-7.223435430757696,b'',
2022-06-10,112.76061919283836,-7.223435430757696,b'',
2022-06-11,112.76061919283836,-7.223435430757696,b'',1.5820495e-05
2022-06-12,112.76061919283836,-7.223435430757696,b'',1.4786846e-05
2022-06-13,112.76061919283836,-7.223435430757696,b'',
2022-06-14,112.76061919283836,-7.223435430757696,b'',
2022-06-15,112.76061919283836,-7.223435430757696,b'',
2022-06-16,112.76061919283836,-7.223435430757696,b'',1.4203575e-05
2022-06-17,112.76061919283836,-7.223435430757696,b'',
2022-06-18,112.76061919283836,-7.223435430757696,b'',4.1336807e-05
2022-06-19,112.76061919283836,-7.223435430757696,b'',2.515226e-05
2022-06-20,112.76061919283836,-7.223435430757696,b'',
2022-06-21,112.76061919283836,-7.223435430757696,b'',3.5486988e-05
2022-06-22,112.76061919283836,-7.223435430757696,b'',2.1471844e-05
2022-06-23,112.76061919283836,-7.223435430757696,b'',2.2672568e-05
2022-06-24,112.76061919283836,-7.223435430757696,b'',1.7172526e-05
2022-06-25,112.76061919283836,-7.223435430757696,b'',3.271827e-05
2022-06-26,112.76061919283836,-7.223435430757696,b'',
2022-06-27,112.76061919283836,-7.223435430757696,b'',2.7599208e-05
2022-06-28,112.76061919283836,-7.223435430757696,b'',3.6402504e-05
2022-06-29,112.76061919283836,-7.223435430757696,b'',0.00013255302
2022-06-30,112.76061919283836,-7.223435430757696,b'',3.683539e-05
2022-07-01,112.76061919283836,-7.223435430757696,b'',1.8742052e-05
2022-07-02,112.76061919283836,-7.223435430757696,b'',2.5546844e-05
2022-07-03,112.76061919283836,-7.223435430757696,b'',1.35299415e-05
2022-07-04,112.76061919283836,-7.223435430757696,b'',
2022-07-05,112.76061919283836,-7.223435430757696,b'',1.593925e-05
2022-07-06,112.76061919283836,-7.223435430757696,b'',
2022-07-07,112.76061919283836,-7.223435430757696,b'',
2022-07-08,112.76061919283836,-7.223435430757696,b'',6.510425e-05
2022-07-09,112.76061919283836,-7.223435430757696,b'',2.6159587e-05
2022-07-10,112.76061919283836,-7.223435430757696,b'',2.4935971e-05
2022-07-11,112.76061919283836,-7.223435430757696,b'',2.8395536e-05
2022-07-12,112.76061919283836,-7.223435430757696,b'',1.3780717e-05
2022-07-13,112.76061919283836,-7.223435430757696,b'',
2022-07-14,112.76061919283836,-7.223435430757696,b'',
2022-07-15,112.76061919283836,-7.223435430757696,b'',2.18622e-05
2022-07-16,112.76061919283836,-7.223435430757696,b'',4.0957977e-05
2022-07-17,112.76061919283836,-7.223435430757696,b'',
2022-07-18,112.76061919283836,-7.223435430757696,b'',3.5074743e-05
2022-07-19,112.76061919283836,-7.223435430757696,b'',3.270686e-05
2022-07-20,112.76061919283836,-7.223435430757696,b'',1.7275981e-05
2022-07-21,112.76061919283836,-7.223435430757696,b'',3.6477257e-05
2022-07-22,112.76061919283836,-7.223435430757696,b'',
2022-07-23,112.76061919283836,-7.223435430757696,b'',
2022-07-24,112.76061919283836,-7.223435430757696,b'',3.1183994e-05
2022-07-25,112.76061919283836,-7.223435430757696,b'',1.4175976e-05
2022-07-26,112.76061919283836,-7.223435430757696,b'',3.5129553e-05
2022-07-27,112.76061919283836,-7.223435430757696,b'',2.174029e-05
2022-07-28,112.76061919283836,-7.223435430757696,b'',4.2462456e-05
2022-07-29,112.76061919283836,-7.223435430757696,b'',2.749843e-05
2022-07-30,112.76061919283836,-7.223435430757696,b'',2.600184e-05
2022-07-31,112.76061919283836,-7.223435430757696,b'',3.477532e-05
2022-08-01,112.76061919283836,-7.223435430757696,b'',
2022-08-02,112.76061919283836,-7.223435430757696,b'',
2022-08-03,112.76061919283836,-7.223435430757696,b'',4.437267e-05
2022-08-04,112.76061919283836,-7.223435430757696,b'',3.8247763e-05
2022-08-05,112.76061919283836,-7.223435430757696,b'',4.4305776e-05
2022-08-06,112.76061919283836,-7.223435430757696,b'',0.00010598025
2022-08-07,112.76061919283836,-7.223435430757696,b'',
2022-08-08,112.76061919283836,-7.223435430757696,b'',3.3705513e-05
2022-08-09,112.76061919283836,-7.223435430757696,b'',1.8103116e-05
2022-08-10,112.76061919283836,-7.223435430757696,b'',3.889582e-05
2022-08-11,112.76061919283836,-7.223435430757696,b'',9.3363615e-06
2022-08-12,112.76061919283836,-7.223435430757696,b'',
2022-08-13,112.76061919283836,-7.223435430757696,b'',
2022-08-14,112.76061919283836,-7.223435430757696,b'',7.1765908e-06
2022-08-15,112.76061919283836,-7.223435430757696,b'',
2022-08-16,112.76061919283836,-7.223435430757696,b'',3.7273858e-05
2022-08-17,112.76061919283836,-7.223435430757696,b'',2.6246984e-05
2022-08-18,112.76061919283836,-7.223435430757696,b'',3.0275964e-05
2022-08-19,112.76061919283836,-7.223435430757696,b'',2.2991613e-05
2022-08-20,112.76061919283836,-7.223435430757696,b'',2.9233328e-05
2022-08-21,112.76061919283836,-7.223435430757696,b'',2.766056e-05
2022-08-22,112.76061919283836,-7.223435430757696,b'',2.1238522e-05
2022-08-23,112.76061919283836,-7.223435430757696,b'',2.6841211e-05
2022-08-24,112.76061919283836,-7.223435430757696,b'',2.9619865e-05
2022-08-25,112.76061919283836,-7.223435430757696,b'',2.9600691e-05
2022-08-26,112.76061919283836,-7.223435430757696,b'',2.515445e-05
2022-08-27,112.76061919283836,-7.223435430757696,b'',
2022-08-28,112.76061919283836,-7.223435430757696,b'',2.7974442e-05
2022-08-29,112.76061919283836,-7.223435430757696,b'',4.76223e-05
2022-08-30,112.76061919283836,-7.223435430757696,b'',2.9688665e-05
2022-08-31,112.76061919283836,-7.223435430757696,b'',
2022-09-01,112.76061919283836,-7.223435430757696,b'',3.6457634e-05
2022-09-02,112.76061919283836,-7.223435430757696,b'',1.1614971e-05
2022-09-03,112.76061919283836,-7.223435430757696,b'',3.8810642e-05
2022-09-04,112.76061919283836,-7.223435430757696,b'',2.3925342e-05
2022-09-05,112.76061919283836,-7.223435430757696,b'',0.00029393114
2022-09-06,112.76061919283836,-7.223435430757696,b'',
2022-09-07,112.76061919283836,-7.223435430757696,b'',1.1631899e-05
2022-09-08,112.76061919283836,-7.223435430757696,b'',
2022-09-09,112.76061919283836,-7.223435430757696,b'',
2022-09-10,112.76061919283836,-7.223435430757696,b'',
2022-09-11,112.76061919283836,-7.223435430757696,b'',3.9202856e-05
2022-09-12,112.76061919283836,-7.223435430757696,b'',1.8242967e-05
2022-09-13,112.76061919283836,-7.223435430757696,b'',3.0288933e-05
2022-09-14,112.76061919283836,-7.223435430757696,b'',3.921608e-05
2022-09-15,112.76061919283836,-7.223435430757696,b'',2.3265755e-05
2022-09-16,112.76061919283836,-7.223435430757696,b'',
2022-09-17,112.76061919283836,-7.223435430757696,b'',2.3619017e-05
2022-09-18,112.76061919283836,-7.223435430757696,b'',
2022-09-19,112.76061919283836,-7.223435430757696,b'',5.0045794e-05
2022-09-20,112.76061919283836,-7.223435430757696,b'',
2022-09-21,112.76061919283836,-7.223435430757696,b'',
2022-09-22,112.76061919283836,-7.223435430757696,b'',3.8562055e-05
2022-09-23,112.76061919283836,-7.223435430757696,b'',2.165176e-06
2022-09-24,112.76061919283836,-7.223435430757696,b'',1.26816485e-05
2022-09-25,112.76061919283836,-7.223435430757696,b'',1.9728102e-05
2022-09-26,112.76061919283836,-7.223435430757696,b'',3.5686688e-05
2022-09-27,112.76061919283836,-7.223435430757696,b'',4.7756e-05
2022-09-28,112.76061919283836,-7.223435430757696,b'',3.2366832e-05
2022-09-29,112.76061919283836,-7.223435430757696,b'',3.7038728e-05
2022-09-30,112.76061919283836,-7.223435430757696,b'',
2022-10-01,112.76061919283836,-7.223435430757696,b'',
2022-10-02,112.76061919283836,-7.223435430757696,b'',0.0001173442
2022-10-03,112.76061919283836,-7.223435430757696,b'',5.637621e-05
2022-10-04,112.76061919283836,-7.223435430757696,b'',
2022-10-05,112.76061919283836,-7.223435430757696,b'',
2022-10-06,112.76061919283836,-7.223435430757696,b'',
2022-10-07,112.76061919283836,-7.223435430757696,b'',
2022-10-08,112.76061919283836,-7.223435430757696,b'',2.7613518e-05
2022-10-09,112.76061919283836,-7.223435430757696,b'',2.1967382e-05
2022-10-10,112.76061919283836,-7.223435430757696,b'',6.245854e-05
2022-10-11,112.76061919283836,-7.223435430757696,b'',
2022-10-12,112.76061919283836,-7.223435430757696,b'',4.5289897e-05
2022-10-13,112.76061919283836,-7.223435430757696,b'',7.415736e-05
2022-10-14,112.76061919283836,-7.223435430757696,b'',3.772481e-05
2022-10-15,112.76061919283836,-7.223435430757696,b'',3.7851525e-05
2022-10-16,112.76061919283836,-7.223435430757696,b'',3.7132693e-05
2022-10-17,112.76061919283836,-7.223435430757696,b'',
2022-10-18,112.76061919283836,-7.223435430757696,b'',
2022-10-19,112.76061919283836,-7.223435430757696,b'',
2022-10-20,112.76061919283836,-7.223435430757696,b'',
2022-10-21,112.76061919283836,-7.223435430757696,b'',
2022-10-22,112.76061919283836,-7.223435430757696,b'',9.0170244e-05
2022-10-23,112.76061919283836,-7.223435430757696,b'',6.7570676e-05
2022-10-24,112.76061919283836,-7.223435430757696,b'',
2022-10-25,112.76061919283836,-7.223435430757696,b'',5.927748e-05
2022-10-26,112.76061919283836,-7.223435430757696,b'',
2022-10-27,112.76061919283836,-7.223435430757696,b'',
2022-10-28,112.76061919283836,-7.223435430757696,b'',5.295976e-05
2022-10-29,112.76061919283836,-7.223435430757696,b'',
2022-10-30,112.76061919283836,-7.223435430757696,b'',6.4653366e-05
2022-10-31,112.76061919283836,-7.223435430757696,b'',5.2633317e-05
2022-11-01,112.76061919283836,-7.223435430757696,b'',
2022-11-02,112.76061919283836,-7.223435430757696,b'',5.217322e-05
2022-11-03,112.76061919283836,-7.223435430757696,b'',3.5195797e-05
2022-11-04,112.76061919283836,-7.223435430757696,b'',
2022-11-05,112.76061919283836,-7.223435430757696,b'',
2022-11-06,112.76061919283836,-7.223435430757696,b'',
2022-11-07,112.76061919283836,-7.223435430757696,b'',
2022-11-08,112.76061919283836,-7.223435430757696,b'',3.482576e-05
2022-11-09,112.76061919283836,-7.223435430757696,b'',
2022-11-10,112.76061919283836,-7.223435430757696,b'',
2022-11-11,112.76061919283836,-7.223435430757696,b'',
2022-11-12,112.76061919283836,-7.223435430757696,b'',
2022-11-13,112.76061919283836,-7.223435430757696,b'',
2022-11-14,112.76061919283836,-7.223435430757696,b'',
2022-11-15,112.76061919283836,-7.223435430757696,b'',
2022-11-16,112.76061919283836,-7.223435430757696,b'',
2022-11-17,112.76061919283836,-7.223435430757696,b'',6.113472e-05
2022-11-18,112.76061919283836,-7.223435430757696,b'',
2022-11-19,112.76061919283836,-7.223435430757696,b'',
2022-11-20,112.76061919283836,-7.223435430757696,b'',
2022-11-21,112.76061919283836,-7.223435430757696,b'',
2022-11-22,112.76061919283836,-7.223435430757696,b'',
2022-11-23,112.76061919283836,-7.223435430757696,b'',
2022-11-24,112.76061919283836,-7.223435430757696,b'',
2022-11-25,112.76061919283836,-7.223435430757696,b'',
2022-11-26,112.76061919283836,-7.223435430757696,b'',
2022-11-27,112.76061919283836,-7.223435430757696,b'',
2022-11-28,112.76061919283836,-7.223435430757696,b'',
2022-11-29,112.76061919283836,-7.223435430757696,b'',
2022-11-30,112.76061919283836,-7.223435430757696,b'',
2022-12-01,112.76061919283836,-7.223435430757696,b'',
2022-12-02,112.76061919283836,-7.223435430757696,b'',
2022-12-03,112.76061919283836,-7.223435430757696,b'',
2022-12-04,112.76061919283836,-7.223435430757696,b'',
2022-12-05,112.76061919283836,-7.223435430757696,b'',
2022-12-06,112.76061919283836,-7.223435430757696,b'',
2022-12-07,112.76061919283836,-7.223435430757696,b'',
2022-12-08,112.76061919283836,-7.223435430757696,b'',0.00013170207
2022-12-09,112.76061919283836,-7.223435430757696,b'',
2022-12-10,112.76061919283836,-7.223435430757696,b'',4.833271e-05
2022-12-11,112.76061919283836,-7.223435430757696,b'',1.994342e-05
2022-12-12,112.76061919283836,-7.223435430757696,b'',5.690251e-05
2022-12-13,112.76061919283836,-7.223435430757696,b'',
2022-12-14,112.76061919283836,-7.223435430757696,b'',
2022-12-15,112.76061919283836,-7.223435430757696,b'',
2022-12-16,112.76061919283836,-7.223435430757696,b'',
2022-12-17,112.76061919283836,-7.223435430757696,b'',
2022-12-18,112.76061919283836,-7.223435430757696,b'',2.1778109e-05
2022-12-19,112.76061919283836,-7.223435430757696,b'',
2022-12-20,112.76061919283836,-7.223435430757696,b'',
2022-12-21,112.76061919283836,-7.223435430757696,b'',6.987634e-05
2022-12-22,112.76061919283836,-7.223435430757696,b'',
2022-12-23,112.76061919283836,-7.223435430757696,b'',
2022-12-24,112.76061919283836,-7.223435430757696,b'',
2022-12-25,112.76061919283836,-7.223435430757696,b'',
2022-12-26,112.76061919283836,-7.223435430757696,b'',
2022-12-27,112.76061919283836,-7.223435430757696,b'',
2022-12-28,112.76061919283836,-7.223435430757696,b'',8.0160324e-05
2022-12-29,112.76061919283836,-7.223435430757696,b'',
2022-12-30,112.76061919283836,-7.223435430757696,b'',
2022-12-31,112.76061919283836,-7.223435430757696,b'',
2023-01-01,112.76061919283836,-7.223435430757696,b'',
2023-01-02,112.76061919283836,-7.223435430757696,b'',
2023-01-03,112.76061919283836,-7.223435430757696,b'',
2023-01-04,112.76061919283836,-7.223435430757696,b'',5.615476e-05
2023-01-05,112.76061919283836,-7.223435430757696,b'',7.413804e-05
2023-01-06,112.76061919283836,-7.223435430757696,b'',
2023-01-07,112.76061919283836,-7.223435430757696,b'',
2023-01-08,112.76061919283836,-7.223435430757696,b'',4.7018224e-05
2023-01-09,112.76061919283836,-7.223435430757696,b'',
2023-01-10,112.76061919283836,-7.223435430757696,b'',
2023-01-11,112.76061919283836,-7.223435430757696,b'',0.00015448734
2023-01-12,112.76061919283836,-7.223435430757696,b'',2.962092e-05
2023-01-13,112.76061919283836,-7.223435430757696,b'',0.00022140243
2023-01-14,112.76061919283836,-7.223435430757696,b'',7.650022e-05
2023-01-15,112.76061919283836,-7.223435430757696,b'',
2023-01-16,112.76061919283836,-7.223435430757696,b'',
2023-01-17,112.76061919283836,-7.223435430757696,b'',
2023-01-18,112.76061919283836,-7.223435430757696,b'',
2023-01-19,112.76061919283836,-7.223435430757696,b'',
2023-01-20,112.76061919283836,-7.223435430757696,b'',
2023-01-21,112.76061919283836,-7.223435430757696,b'',
2023-01-22,112.76061919283836,-7.223435430757696,b'',
2023-01-23,112.76061919283836,-7.223435430757696,b'',
2023-01-24,112.76061919283836,-7.223435430757696,b'',
2023-01-25,112.76061919283836,-7.223435430757696,b'',
2023-01-26,112.76061919283836,-7.223435430757696,b'',
2023-01-27,112.76061919283836,-7.223435430757696,b'',
2023-01-28,112.76061919283836,-7.223435430757696,b'',
2023-01-29,112.76061919283836,-7.223435430757696,b'',
2023-01-30,112.76061919283836,-7.223435430757696,b'',
2023-01-31,112.76061919283836,-7.223435430757696,b'',
2023-02-01,112.76061919283836,-7.223435430757696,b'',
2023-02-02,112.76061919283836,-7.223435430757696,b'',
2023-02-03,112.76061919283836,-7.223435430757696,b'',
2023-02-04,112.76061919283836,-7.223435430757696,b'',
2023-02-05,112.76061919283836,-7.223435430757696,b'',
2023-02-06,112.76061919283836,-7.223435430757696,b'',
2023-02-07,112.76061919283836,-7.223435430757696,b'',
2023-02-08,112.76061919283836,-7.223435430757696,b'',
2023-02-09,112.76061919283836,-7.223435430757696,b'',
2023-02-10,112.76061919283836,-7.223435430757696,b'',
2023-02-11,112.76061919283836,-7.223435430757696,b'',
2023-02-12,112.76061919283836,-7.223435430757696,b'',
2023-02-13,112.76061919283836,-7.223435430757696,b'',
2023-02-14,112.76061919283836,-7.223435430757696,b'',
2023-02-15,112.76061919283836,-7.223435430757696,b'',
2023-02-16,112.76061919283836,-7.223435430757696,b'',
2023-02-17,112.76061919283836,-7.223435430757696,b'',
2023-02-18,112.76061919283836,-7.223435430757696,b'',3.844313e-05
2023-02-19,112.76061919283836,-7.223435430757696,b'',4.9066108e-05
2023-02-20,112.76061919283836,-7.223435430757696,b'',5.3709067e-05
2023-02-21,112.76061919283836,-7.223435430757696,b'',5.5179913e-05
2023-02-22,112.76061919283836,-7.223435430757696,b'',
2023-02-23,112.76061919283836,-7.223435430757696,b'',
2023-02-24,112.76061919283836,-7.223435430757696,b'',8.9373905e-05
2023-02-25,112.76061919283836,-7.223435430757696,b'',
2023-02-26,112.76061919283836,-7.223435430757696,b'',
2023-02-27,112.76061919283836,-7.223435430757696,b'',
2023-02-28,112.76061919283836,-7.223435430757696,b'',
2023-03-01,112.76061919283836,-7.223435430757696,b'',
2023-03-02,112.76061919283836,-7.223435430757696,b'',
2023-03-03,112.76061919283836,-7.223435430757696,b'',4.6975427e-05
2023-03-04,112.76061919283836,-7.223435430757696,b'',
2023-03-05,112.76061919283836,-7.223435430757696,b'',
2023-03-06,112.76061919283836,-7.223435430757696,b'',9.2186085e-05
2023-03-07,112.76061919283836,-7.223435430757696,b'',0.000108312124
2023-03-08,112.76061919283836,-7.223435430757696,b'',
2023-03-09,112.76061919283836,-7.223435430757696,b'',
2023-03-10,112.76061919283836,-7.223435430757696,b'',4.059285e-05
2023-03-11,112.76061919283836,-7.223435430757696,b'',2.8492434e-05
2023-03-12,112.76061919283836,-7.223435430757696,b'',
2023-03-13,112.76061919283836,-7.223435430757696,b'',
2023-03-14,112.76061919283836,-7.223435430757696,b'',3.8397273e-05
2023-03-15,112.76061919283836,-7.223435430757696,b'',
2023-03-16,112.76061919283836,-7.223435430757696,b'',
2023-03-17,112.76061919283836,-7.223435430757696,b'',3.528128e-05
2023-03-18,112.76061919283836,-7.223435430757696,b'',3.441474e-05
2023-03-19,112.76061919283836,-7.223435430757696,b'',5.296273e-06
2023-03-20,112.76061919283836,-7.223435430757696,b'',
2023-03-21,112.76061919283836,-7.223435430757696,b'',4.2068154e-05
2023-03-22,112.76061919283836,-7.223435430757696,b'',
2023-03-23,112.76061919283836,-7.223435430757696,b'',5.0635444e-05
2023-03-24,112.76061919283836,-7.223435430757696,b'',
2023-03-25,112.76061919283836,-7.223435430757696,b'',
2023-03-26,112.76061919283836,-7.223435430757696,b'',
2023-03-27,112.76061919283836,-7.223435430757696,b'',
2023-03-28,112.76061919283836,-7.223435430757696,b'',
2023-03-29,112.76061919283836,-7.223435430757696,b'',
2023-03-30,112.76061919283836,-7.223435430757696,b'',
2023-03-31,112.76061919283836,-7.223435430757696,b'',
2023-04-01,112.76061919283836,-7.223435430757696,b'',
2023-04-02,112.76061919283836,-7.223435430757696,b'',2.2652457e-05
2023-04-03,112.76061919283836,-7.223435430757696,b'',9.3983945e-05
2023-04-04,112.76061919283836,-7.223435430757696,b'',
2023-04-05,112.76061919283836,-7.223435430757696,b'',
2023-04-06,112.76061919283836,-7.223435430757696,b'',
2023-04-07,112.76061919283836,-7.223435430757696,b'',
2023-04-08,112.76061919283836,-7.223435430757696,b'',
2023-04-09,112.76061919283836,-7.223435430757696,b'',4.7779453e-05
2023-04-10,112.76061919283836,-7.223435430757696,b'',
2023-04-11,112.76061919283836,-7.223435430757696,b'',9.973913e-05
2023-04-12,112.76061919283836,-7.223435430757696,b'',8.887428e-05
2023-04-13,112.76061919283836,-7.223435430757696,b'',
2023-04-14,112.76061919283836,-7.223435430757696,b'',
